display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
bc1q8taf2eca7pn9wu4czt8fgftqm288xtfxdyt33syzxuexxty733xsszghzk,"{ ""P2WSH"" : 3080000010644 }",active,18,877255,908911,3-of-5 multisig,Bitfinex,1735686730,1754515954
bc1qukw69mjxwp30adfqddv6gcyva26laxz562rhlk,"{ ""P2WPKH"" : 3046660299896 }",active,24,910924,946309,,Kraken,1755715762,1776952572
bc1q6h2v33qt0jjvpr2hxxtwhtvdvtn086g0n2qu06,"{ ""P2WPKH"" : 2910223736126 }",active,11,922343,956476,,Bitcoin Group SE,1762358087,1783069484
3EMVdMehEq5SFipQ5UfbsfMsH223sSz9A9,"{ ""P2SH"" : 2698353636524 }",active,46,561082,933986,4-of-8 multisig,Boerse Stuttgart Digital,1549035993,1769526087
39eYrpgAgDhp4tTjrSb1ppZ5kdAc1ikBYw,"{ ""P2SH"" : 2606238494937 }",active,50,820136,931290,None,unidentified,1701953241,1767801834
bc1qysj2w7xsw09datsy9mt9x50jn7qjd6qde6d66qm3ce0a4y9uzdpqcavdr0,"{ ""P2WSH"" : 2590658515275 }",active,57,889381,957447,3-of-5 multisig,River,1742914776,1783700435
15cHRgVrGKz7qp2JL2N5mkB2MCFGLcnHxv,"{ ""P2PKH"" : 2359950832823 }",active,91,741078,937194,,unidentified,1655408553,1771400541
bc1qr4dl5wa7kl8yu792dceg9z5knl2gkn220lk7a9,"{ ""P2WPKH"" : 2351586219592 }",active,2151,725859,957986,,Crypto.com,1646387452,1784023827
bc1qs4z2d3h5je080f74tax92dwg08sf3hylj9vfg3,"{ ""P2WPKH"" : 2075501097254 }",active,6,933407,936399,,Revolut,1769110170,1771001118
bc1qx2x5cqhymfcnjtg902ky6u5t5htmt7fvqztdsm028hkrvxcl4t2sjtpd9l,"{ ""P2WSH"" : 2018218192827 }",active,64,745992,957987,2-of-2 multisig,Bitbank,1658472975,1784024779
17rm2dvb439dZqyMe2d4D6AQJSgg6yeNRn,"{ ""P2PKH"" : 2000800352342 }",inactive,130,459340,459341,,unidentified,1490709559,1490709895
bc1q72nyp6mzxjxm02j7t85pg0pq24684zdj2wuweu,"{ ""P2WPKH"" : 1858393819397 }",active,2,877104,957506,,Purpose Investments,1735593578,1783732907
bc1p6mv2d3rpfhatkv77r6huuurgqyyklxpsnw3090k2qjwqtd6cwkcqzsruxt,"{ ""P2TR"" : 1750000500330 }",never_spent,37,940788,,,Babylon,1773588149,
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,"{ ""P2PKH"" : 1574555998436 }",inactive,120,505553,505587,,unidentified,1516640759,1516659244
3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,"{ ""P2SH"" : 1524446466830 }",active,125,824506,955401,None,VanEck,1704478197,1782423841
1BAuq7Vho2CEkVkUxbfU26LhwQjbCmWQkD,"{ ""P2PKH"" : 1500000146545 }",inactive,22,720872,839717,,Binance,1643450370,1713410760
1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,"{ ""P2PKH"" : 1495558317373 }",active,131,822203,957956,,Binance,1703142175,1784005819
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,"{ ""P2PKH"" : 1422705702417 }",active,188,771695,955294,,Upbit,1673588396,1782370508
bc1p4zxtwg3rhr5jqkzuvf0q03m2a69clydghqqz6arhldxln7ew0guq840aqm,"{ ""P2TR"" : 1400000500330 }",never_spent,30,940783,,,Babylon,1773585745,
36X44rmLtk218sXACZ3gFpNMFENi6dQ2n3,"{ ""P2SH"" : 1398452747513 }",active,75,942945,943078,None,unidentified,1774884267,1774970566
3KZbyboy2MKfQjDKKf2R4UdVbUKgYvso22,"{ ""P2SH"" : 1358890241100 }",active,1,940897,945506,None,Bitfinex,1773667106,1776450575
bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0,"{ ""P2WPKH"" : 1355608345565 }",active,15072,865542,957863,,Crypto.com,1728874019,1783953675
bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,"{ ""P2WPKH"" : 1351427986789 }",active,6,912325,914992,,Paxos,1756511099,1758047253
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,"{ ""P2SH"" : 1307728269904 }",active,129,671980,936204,None,unidentified,1614174908,1770889407
3GPAWK5aUB5Ve9akvTzZgp69USjgbhFbay,"{ ""P2SH"" : 1204014771709 }",active,244,678122,957831,2-of-3 multisig,unidentified,1617778570,1783935225
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,"{ ""P2WPKH"" : 1181251179474 }",active,1,814641,956144,,BitMEX,1698732830,1782865256
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,"{ ""P2SH"" : 1173785870000 }",active,94,548485,939274,None,Bitfinex,1541189684,1772635423
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1106772761142 }",active,165,561082,954232,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1781783643
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1069525468104 }",active,4,877094,957218,,CI Global Asset Mgmt,1735587102,1783539259
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 1060874461124 }",active,471,759310,957934,,gate.io,1666154240,1783991980
1M6V17HCv255sevEvB4P9fjZYoJC6z9NBJ|bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,"{ ""P2PKH"" : 600, ""P2WPKH"" : 1057397462548 }",active,820,704052,958000,,Binance,1633677284,1784030525
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 1009422634956 }",active,589,777589,957971,,Binance,1676954851,1784015360
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001069955 }",inactive,47,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000864867 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000774640 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000767686 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000732051 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000611331 }",inactive,52,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000601643 }",inactive,41,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000592279 }",inactive,40,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000591519 }",inactive,35,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000348800 }",inactive,50,761373,761378,,Upbit,1667370763,1667373869
32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,"{ ""P2SH"" : 964747415489 }",active,65,888721,957264,3-of-5 multisig,Bitget,1742537698,1783575819
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 957952297903 }",active,86,792524,957861,,unidentified,1685699450,1783952994
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 937533609713 }",inactive,86,765294,878295,,unidentified,1669793267,1736303130
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334122112 }",active,68,661174,927535,,unidentified,1607863854,1765523290
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209058862 }",active,55,598256,917011,None,unidentified,1570432921,1759204362
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 899939106396, ""P2WPKH"" : 5949811068 }",active,23,723449,948950,,MEXC,1644934787,1778509127
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 897300002432 }",active,17,890355,953893,,HashKey,1743487244,1781587640
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 865000159660 }",active,79,795034,957008,,Binance,1687167018,1783408995
bc1qcpflj68s3ahy4xajez4d8v3vk28pvf7qte2jmlftvxzfke2u6mqsge3gvh,"{ ""P2WSH"" : 852022620806 }",active,2,832688,957824,3-of-5 multisig,Abraxas Capital Mgmt,1709301624,1783931898
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 692481214331, ""P2WPKH"" : 150908643204 }",active,19,854449,941323,,Binance US,1722232898,1773943231
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 799306694117 }",active,7,775609,957901,,unidentified,1675880116,1783972504
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106724538 }",inactive,84,49995,85225,,unidentified,1270915355,1287123778
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 775842577072 }",active,1,825056,952857,,NYDIG,1704835792,1780928276
bc1qxe6nlda4y4h6ekj7jm9klr6vn6h9pmy8pn6yzycceqzj08532z4qxxrlza,"{ ""P2WSH"" : 770151188164 }",active,26,885089,957414,2-of-2 multisig,OKX,1740387667,1783680721
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123864985 }",inactive,116,551641,903457,None,unidentified,1543286528,1751330578
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 737908128566 }",active,138,916338,957871,,Kraken,1758813356,1783957001
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 726937766973 }",active,3,872380,942334,,Revolut,1732827183,1774537181
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 696993981592 }",active,1,891832,957483,,CleanSpark,1744324301,1783723113
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 693742933931 }",active,8,738727,957390,None,Cobo.com,1654004170,1783658670
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 692452337201 }",active,19,870123,957428,,unidentified,1731500498,1783690064
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 682062280845 }",active,102,503012,954998,,Bitstamp,1515329869,1782218758
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 613999971680, ""P2WPKH"" : 31316599269 }",active,31,632999,957668,,Nexo,1591257785,1783839277
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",inactive,369,729366,898469,,UAE Royal Group,1648459919,1748275578
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 628100025604 }",active,50,832662,957407,,Binance,1709288080,1783675086
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 618270316452 }",active,224,601943,957205,,Huobi,1572635374,1783530905
17RP5JDiYLj1nj7QRvvf4VrAR3Bx1kK15E|bc1qgekj5r79tqu700hkmdmvy8ssw45tg6us0ycew0,"{ ""P2PKH"" : 337389134000, ""P2WPKH"" : 280779970082 }",active,16,632162,957910,,unidentified,1590746146,1783980871
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 608000000876 }",inactive,8,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 592370000546 }",inactive,218,904406,905013,None,unidentified,1751865640,1752202536
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 586571823109 }",active,15,789249,955324,None,unidentified,1683808999,1782386492
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 50418411663, ""P2WPKH"" : 502968269067 }",active,96,897430,956518,,unidentified,1747671225,1783095772
bc1qumvs45e69rvfd9vqknzyz9wg0xzvnhmx6mt3cc,"{ ""P2WPKH"" : 549299280766 }",active,79,916336,957456,,Kraken,1758812715,1783706542
bc1qr7dl0rtnfvzkfqrvctpk068c8zluknkzapwhe9,"{ ""P2WPKH"" : 540000298399 }",active,21,922990,940533,,Bybit,1762775356,1773413672
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 529999987065 }",active,2,875028,957824,3-of-5 multisig,Ledn,1734366876,1783931898
bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9,"{ ""P2TR"" : 528838638521 }",active,452,881726,958000,,Hyperunit,1738385046,1784030525
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
3CEPCFAXw1ny5o8uRTWdvpekcJU1tYo6t2,"{ ""P2SH"" : 524057277576 }",active,67,788352,935133,None,unidentified,1683277280,1770304011
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051029454 }",active,10,864631,956199,,Bitvavo,1728324446,1782904031
