display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000610785 }",inactive,51,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000601643 }",inactive,41,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000592279 }",inactive,40,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000591519 }",inactive,35,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000348254 }",inactive,49,761373,761378,,Upbit,1667370763,1667373869
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 993165485405 }",active,463,759310,954972,,gate.io,1666154240,1782198248
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 991409175901 }",active,568,777589,954973,,Binance,1676954851,1782199044
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334122112 }",active,68,661174,927535,,unidentified,1607863854,1765523290
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 926233609713 }",inactive,85,765294,878295,,unidentified,1669793267,1736303130
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209058862 }",active,55,598256,917011,None,unidentified,1570432921,1759204362
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 899939106396, ""P2WPKH"" : 5949811068 }",active,23,723449,948950,,MEXC,1644934787,1778509127
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 897300002432 }",active,17,890355,953893,,HashKey,1743487244,1781587640
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 876600168680 }",active,76,795034,954969,,Binance,1687167018,1782196713
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 871177533113 }",active,93,792524,954222,,unidentified,1685699450,1781776999
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 846993981592 }",active,6,891832,931098,,CleanSpark,1744324301,1767676496
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 692481214331, ""P2WPKH"" : 150908642910 }",active,18,854449,941323,,Binance US,1722232898,1773943231
32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,"{ ""P2SH"" : 821744256223 }",active,57,888721,952944,3-of-5 multisig,Bitget,1742537698,1780992988
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106724538 }",inactive,84,49995,85225,,unidentified,1270915355,1287123778
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 788546694773 }",active,6,775609,951279,,unidentified,1675880116,1779900048
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 775842577072 }",active,1,825056,952857,,NYDIG,1704835792,1780928276
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123864985 }",active,116,551641,903457,None,unidentified,1543286528,1751330578
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 726937766973 }",active,3,872380,942334,,Revolut,1732827183,1774537181
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 717640590761 }",active,134,916338,954854,,Kraken,1758813356,1782141487
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 711842462903 }",active,30,870123,954222,,unidentified,1731500498,1781776999
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 682062280845 }",active,102,503012,954998,,Bitstamp,1515329869,1782218758
bc1qxe6nlda4y4h6ekj7jm9klr6vn6h9pmy8pn6yzycceqzj08532z4qxxrlza,"{ ""P2WSH"" : 679504646089 }",active,15,885089,954341,2-of-2 multisig,OKX,1740387667,1781839334
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",inactive,369,729366,898469,,UAE Royal Group,1648459919,1748275578
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 619899976180, ""P2WPKH"" : 8334256159 }",active,24,632999,954999,,Nexo,1591257785,1782218783
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 624800028484 }",active,49,832662,951515,,Binance,1709288080,1780029947
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 608270318702 }",active,223,601943,954101,,Huobi,1572635374,1781703312
17RP5JDiYLj1nj7QRvvf4VrAR3Bx1kK15E|bc1qgekj5r79tqu700hkmdmvy8ssw45tg6us0ycew0,"{ ""P2PKH"" : 357996098661, ""P2WPKH"" : 242959102160 }",active,44,632162,954998,,unidentified,1590746146,1782218758
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 600420054412 }",active,5,738727,954248,None,Cobo.com,1654004170,1781789167
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 598000000876 }",inactive,7,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 591077841037 }",active,15,789249,952850,None,unidentified,1683808999,1780925154
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 588420000546 }",active,211,904406,905013,None,unidentified,1751865640,1752202536
13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,"{ ""P2PKH"" : 570008291407 }",inactive,49,486334,600823,,unidentified,1506009601,1571897637
bc1qumvs45e69rvfd9vqknzyz9wg0xzvnhmx6mt3cc,"{ ""P2WPKH"" : 565516116385 }",active,58,916336,954404,,Kraken,1758812715,1781878201
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 49528227694, ""P2WPKH"" : 502067558646 }",active,105,897430,954979,,unidentified,1747671225,1782204124
bc1qx9n80t5q7tfmutzaj0ramzzzsvtveara68zntc,"{ ""P2WPKH"" : 541456681785 }",active,1196,916336,954973,,Kraken,1758812715,1782199044
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,"{ ""P2PKH"" : 539565530084 }",active,4,424569,954998,,Bitfinex,1470837871,1782218758
39wVd42giU95ca39sEPkbPTpWygvsBDuA5,"{ ""P2SH"" : 535374135907 }",active,15,781860,952537,None,OKEx,1679434763,1780696730
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 529999987326 }",active,1,875028,954199,3-of-5 multisig,Ledn,1734366876,1781765820
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
