display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
bc1qcpflj68s3ahy4xajez4d8v3vk28pvf7qte2jmlftvxzfke2u6mqsge3gvh,"{ ""P2WSH"" : 1147924627999 }",active,9,832688,948310,3-of-5 multisig,Abraxas Capital Mgmt,1709301624,1778154552
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1093805368104 }",active,1,877094,950393,,CI Global Asset Mgmt,1735587102,1779382579
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1045102325139 }",active,133,561082,936069,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1770828324
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 1025996636602 }",active,5,825056,949418,,NYDIG,1704835792,1778790857
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001069409 }",inactive,46,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000864321 }",inactive,37,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000774094 }",inactive,37,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000767140 }",inactive,37,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000732051 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000610239 }",inactive,50,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000601097 }",inactive,40,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000591733 }",inactive,39,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000590973 }",inactive,34,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000347708 }",inactive,48,761373,761378,,Upbit,1667370763,1667373869
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 972500002724 }",inactive,17,890355,890389,,HashKey,1743487244,1743506544
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334121566 }",active,67,661174,927535,,unidentified,1607863854,1765523290
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 926630851661 }",active,453,759310,950639,,gate.io,1666154240,1779519440
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209058862 }",active,55,598256,917011,None,unidentified,1570432921,1759204362
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 916585679573 }",active,132,916338,950965,,Kraken,1758813356,1779718877
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 909233609713 }",inactive,84,765294,878295,,unidentified,1669793267,1736303130
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 886200191320 }",active,73,795034,950052,,Binance,1687167018,1779177188
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 845678002158, ""P2WPKH"" : 5949811068 }",active,18,723449,948950,,MEXC,1644934787,1778509127
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 846993981592 }",active,6,891832,931098,,CleanSpark,1744324301,1767676496
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 845882583352 }",active,543,777589,950921,,Binance,1676954851,1779692051
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 692481214331, ""P2WPKH"" : 150908642910 }",active,18,854449,941323,,Binance US,1722232898,1773943231
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106724538 }",inactive,84,49995,85225,,unidentified,1270915355,1287123778
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 783721146386 }",active,75,792524,950516,,unidentified,1685699450,1779457236
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 769466697780 }",active,6,775609,950433,,unidentified,1675880116,1779411862
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 744999988455 }",active,2,875028,946527,3-of-5 multisig,Ledn,1734366876,1777084218
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123864439 }",active,115,551641,903457,None,unidentified,1543286528,1751330578
39wVd42giU95ca39sEPkbPTpWygvsBDuA5,"{ ""P2SH"" : 735434582577 }",active,15,781860,945097,None,OKEx,1679434763,1776203224
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 726937766973 }",active,3,872380,942334,,Revolut,1732827183,1774537181
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 707857005947 }",active,27,870123,950480,,unidentified,1731500498,1779437055
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 675270333692 }",active,224,601943,945826,,Huobi,1572635374,1776629190
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,"{ ""P2SH"" : 642143977650 }",active,44,888721,950925,3-of-5 multisig,Bitget,1742537698,1779696547
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",active,369,729366,898469,,UAE Royal Group,1648459919,1748275578
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 632061387528 }",active,100,503012,915044,,Bitstamp,1515329869,1758073420
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 621800031364 }",active,48,832662,949474,,Binance,1709288080,1778828759
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 612929876893 }",active,15,789249,950363,None,unidentified,1683808999,1779364449
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 598000000876 }",inactive,7,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 567538978151, ""P2WPKH"" : 18000466211 }",active,31,632999,950564,,Nexo,1591257785,1779481760
bc1qumvs45e69rvfd9vqknzyz9wg0xzvnhmx6mt3cc,"{ ""P2WPKH"" : 578211264325 }",active,33,916336,949941,,Kraken,1758812715,1779105757
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 575830000546 }",active,195,904406,905013,None,unidentified,1751865640,1752202536
13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,"{ ""P2PKH"" : 570008291407 }",inactive,49,486334,600823,,unidentified,1506009601,1571897637
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 45629576746, ""P2WPKH"" : 493795697367 }",active,93,897430,950959,,unidentified,1747671225,1779715845
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 538560853839 }",active,2,738727,950957,None,Cobo.com,1654004170,1779714045
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051030451 }",active,11,864631,943359,,Bitvavo,1728324446,1775134493
1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,"{ ""P2PKH"" : 518573156939 }",inactive,26,471002,885875,,unidentified,1497300236,1740848822
1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,"{ ""P2PKH"" : 507500164503 }",inactive,124,286980,329134,,unidentified,1392948292,1415467384
1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAK,"{ ""P2PKH"" : 500000124099 }",inactive,108,613369,875416,,OKX,1579327851,1734597571
3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,"{ ""P2SH"" : 477990868126 }",active,28,714007,929989,None,unidentified,1639422867,1766998902
