display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,"{ ""P2WPKH"" : 1351427986789 }",active,6,912325,914992,,Paxos,1756511099,1758047253
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,"{ ""P2SH"" : 1307727983004 }",active,124,671980,958857,None,unidentified,1614174908,1784540725
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,"{ ""P2SH"" : 1302422307000 }",active,97,548485,939274,None,Bitfinex,1541189684,1772635423
3GPAWK5aUB5Ve9akvTzZgp69USjgbhFbay,"{ ""P2SH"" : 1241787733279 }",active,240,678122,958990,2-of-3 multisig,unidentified,1617778570,1784627271
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 1189663966973 }",active,5,872380,942334,,Revolut,1732827183,1774537181
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 1118917607031 }",active,479,759310,960889,,gate.io,1666154240,1785777290
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1116560263040 }",active,171,561082,958982,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1784620740
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1063869589684 }",active,1,877094,960293,,CI Global Asset Mgmt,1735587102,1785437052
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 1036589192113 }",active,605,777589,960989,,Binance,1676954851,1785834748
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001069955 }",inactive,47,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000864867 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000774640 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000767686 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000732051 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000611331 }",inactive,52,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000601643 }",inactive,41,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000592279 }",inactive,40,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000591519 }",inactive,35,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000348800 }",inactive,50,761373,761378,,Upbit,1667370763,1667373869
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 968057863716 }",active,86,792524,960877,,unidentified,1685699450,1785769657
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 945730215182 }",active,145,916338,960118,,Kraken,1758813356,1785337065
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 937533609713 }",inactive,86,765294,878295,,unidentified,1669793267,1736303130
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334122112 }",active,68,661174,927535,,unidentified,1607863854,1765523290
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209058862 }",active,55,598256,917011,None,unidentified,1570432921,1759204362
bc1qmcdp5999hswqmdpkzk93kf788xj8sn5g7qj3gp,"{ ""P2WPKH"" : 923319879536 }",active,27,857825,960960,,Lombard Finance,1724279307,1785816200
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 872959576531, ""P2WPKH"" : 24929347552 }",active,24,723449,959132,,MEXC,1644934787,1784726446
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 897300002432 }",active,17,890355,953893,,HashKey,1743487244,1781587640
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 879600155666 }",active,83,795034,960978,,Binance,1687167018,1785828228
1M6V17HCv255sevEvB4P9fjZYoJC6z9NBJ|bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,"{ ""P2PKH"" : 600, ""P2WPKH"" : 854080628443 }",active,736,704052,961000,,Binance,1633677284,1785841728
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 692481214331, ""P2WPKH"" : 150908643204 }",active,19,854449,941323,,Binance US,1722232898,1773943231
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,"{ ""P2WPKH"" : 802900699353 }",active,1,814641,960861,,BitMEX,1698732830,1785757981
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 798496692553 }",active,7,775609,959155,,unidentified,1675880116,1784738621
32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,"{ ""P2SH"" : 796504897636 }",active,68,888721,960369,3-of-5 multisig,Bitget,1742537698,1785486977
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106724538 }",inactive,84,49995,85225,,unidentified,1270915355,1287123778
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 775842577072 }",active,1,825056,952857,,NYDIG,1704835792,1780928276
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123864985 }",inactive,116,551641,903457,None,unidentified,1543286528,1751330578
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 696993981592 }",active,1,891832,957483,,CleanSpark,1744324301,1783723113
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 690030673032 }",active,18,870123,960851,,unidentified,1731500498,1785751363
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 682062280845 }",active,102,503012,954998,,Bitstamp,1515329869,1782218758
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
bc1qj6szuk376cfwzk80859f93lswzmr8nx2wpqznr,"{ ""P2WPKH"" : 673693412328 }",active,36,960951,961000,,,1785810611,1785841728
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",inactive,369,729366,898469,,UAE Royal Group,1648459919,1748275578
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 625200022724 }",active,50,832662,959390,,Binance,1709288080,1784878288
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 613270314202 }",active,224,601943,959150,,Huobi,1572635374,1784736516
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 608000000876 }",inactive,8,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
165XwnvSBYCahgUPDhuHhYqw3oPgUHdFPu|bc1qx76pl3zzunj045tl0dhx36j2gpmw3mxt57l5un,"{ ""P2PKH"" : 72436462078, ""P2WPKH"" : 526870611671 }",active,53,894543,960941,,unidentified,1745976242,1785802835
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 595670000546 }",inactive,221,904406,905013,None,unidentified,1751865640,1752202536
bc1q2tmtz7fje4qh3prfa3hjmghnh7c9fsyndlzf96w5rycw55jyxwnshqpgtd,"{ ""P2WSH"" : 590962697929 }",active,23,894165,960046,2-of-2 multisig,,1745745854,1785294756
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 581826787361 }",active,15,789249,959842,None,unidentified,1683808999,1785155136
bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9,"{ ""P2TR"" : 574176162970 }",active,643,881726,960999,,Hyperunit,1738385046,1785839910
bc1q7yjedqu4thq908rkwmmqpst7sf8j0djplhrsxd,"{ ""P2WPKH"" : 570054055412 }",active,12,915283,959429,,Coinbase,1758216581,1784903057
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,"{ ""P2PKH"" : 559314625627 }",active,3,424569,961000,,Bitfinex,1470837871,1785841728
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 50281710641, ""P2WPKH"" : 504476054007 }",active,93,897430,960558,,unidentified,1747671225,1785584718
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 551119699707 }",active,3,738727,960961,None,Cobo.com,1654004170,1785816251
3CEPCFAXw1ny5o8uRTWdvpekcJU1tYo6t2,"{ ""P2SH"" : 547239757576 }",active,68,788352,935133,None,unidentified,1683277280,1770304011
bc1qr7dl0rtnfvzkfqrvctpk068c8zluknkzapwhe9,"{ ""P2WPKH"" : 540000322406 }",active,22,922990,959264,,Bybit,1762775356,1784815359
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 530000014065 }",active,3,875028,957824,3-of-5 multisig,Ledn,1734366876,1783931898
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
