display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
3KZbyboy2MKfQjDKKf2R4UdVbUKgYvso22,"{ ""P2SH"" : 1358890241100 }",active,1,940897,945506,None,Bitfinex,1773667106,1776450575
bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,"{ ""P2WPKH"" : 1351427986789 }",active,6,912325,914992,,Paxos,1756511099,1758047253
bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0,"{ ""P2WPKH"" : 1346684892050 }",active,15108,865542,959852,,Crypto.com,1728874019,1785166435
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,"{ ""P2SH"" : 1307727983004 }",active,124,671980,958857,None,unidentified,1614174908,1784540725
3GPAWK5aUB5Ve9akvTzZgp69USjgbhFbay,"{ ""P2SH"" : 1229076602679 }",active,236,678122,958990,2-of-3 multisig,unidentified,1617778570,1784627271
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,"{ ""P2SH"" : 1173785870000 }",active,94,548485,939274,None,Bitfinex,1541189684,1772635423
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 1126827766973 }",active,4,872380,942334,,Revolut,1732827183,1774537181
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1114855688416 }",active,170,561082,958982,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1784620740
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 1113987532281 }",active,477,759310,959795,,gate.io,1666154240,1785134199
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1069712589684 }",active,1,877094,959849,,CI Global Asset Mgmt,1735587102,1785165837
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 1040343300431 }",active,601,777589,959944,,Binance,1676954851,1785223645
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001069955 }",inactive,47,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000864867 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000774640 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000767686 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000732051 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000611331 }",inactive,52,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000601643 }",inactive,41,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000592279 }",inactive,40,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000591519 }",inactive,35,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000348800 }",inactive,50,761373,761378,,Upbit,1667370763,1667373869
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,"{ ""P2WPKH"" : 964118079394 }",active,2,814641,959821,,BitMEX,1698732830,1785147048
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 962399468511 }",active,88,792524,959847,,unidentified,1685699450,1785162698
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 937533609713 }",inactive,86,765294,878295,,unidentified,1669793267,1736303130
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334122112 }",active,68,661174,927535,,unidentified,1607863854,1765523290
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209058862 }",active,55,598256,917011,None,unidentified,1570432921,1759204362
1M6V17HCv255sevEvB4P9fjZYoJC6z9NBJ|bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,"{ ""P2PKH"" : 600, ""P2WPKH"" : 898696830786 }",active,737,704052,960000,,Binance,1633677284,1785256412
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 872959576531, ""P2WPKH"" : 24929347552 }",active,24,723449,959132,,MEXC,1644934787,1784726446
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 897300002432 }",active,17,890355,953893,,HashKey,1743487244,1781587640
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 893800159660 }",active,82,795034,957008,,Binance,1687167018,1783408995
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 692481214331, ""P2WPKH"" : 150908643204 }",active,19,854449,941323,,Binance US,1722232898,1773943231
32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,"{ ""P2SH"" : 825098543250 }",active,67,888721,959127,3-of-5 multisig,Bitget,1742537698,1784723343
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 809335915845 }",active,143,916338,959982,,Kraken,1758813356,1785249317
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 795386693278 }",active,6,775609,959155,,unidentified,1675880116,1784738621
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106724538 }",inactive,84,49995,85225,,unidentified,1270915355,1287123778
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 775842577072 }",active,1,825056,952857,,NYDIG,1704835792,1780928276
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123864985 }",inactive,116,551641,903457,None,unidentified,1543286528,1751330578
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 696993981592 }",active,1,891832,957483,,CleanSpark,1744324301,1783723113
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 692557525503 }",active,19,870123,959409,,unidentified,1731500498,1784887418
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 682062280845 }",active,102,503012,954998,,Bitstamp,1515329869,1782218758
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",inactive,369,729366,898469,,UAE Royal Group,1648459919,1748275578
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 625200022724 }",active,50,832662,959390,,Binance,1709288080,1784878288
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 613270314202 }",active,224,601943,959150,,Huobi,1572635374,1784736516
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 608000000876 }",inactive,8,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 607961861802 }",active,4,738727,959813,None,Cobo.com,1654004170,1785142255
165XwnvSBYCahgUPDhuHhYqw3oPgUHdFPu|bc1qx76pl3zzunj045tl0dhx36j2gpmw3mxt57l5un,"{ ""P2PKH"" : 77124301320, ""P2WPKH"" : 526808297433 }",active,57,894543,959802,,unidentified,1745976242,1785139195
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 592670000546 }",inactive,219,904406,905013,None,unidentified,1751865640,1752202536
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 581999979180, ""P2WPKH"" : 8740676257 }",active,24,632999,959793,,Nexo,1591257785,1785134019
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 581826787361 }",active,15,789249,959842,None,unidentified,1683808999,1785155136
bc1qcpflj68s3ahy4xajez4d8v3vk28pvf7qte2jmlftvxzfke2u6mqsge3gvh,"{ ""P2WSH"" : 569143619660 }",active,1,832688,959260,3-of-5 multisig,Abraxas Capital Mgmt,1709301624,1784812080
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 50390237771, ""P2WPKH"" : 504506378982 }",active,93,897430,959861,,unidentified,1747671225,1785172713
bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9,"{ ""P2TR"" : 552092010015 }",active,538,881726,960000,,Hyperunit,1738385046,1785256412
3CEPCFAXw1ny5o8uRTWdvpekcJU1tYo6t2,"{ ""P2SH"" : 547239757576 }",active,68,788352,935133,None,unidentified,1683277280,1770304011
bc1qr7dl0rtnfvzkfqrvctpk068c8zluknkzapwhe9,"{ ""P2WPKH"" : 540000322406 }",active,22,922990,959264,,Bybit,1762775356,1784815359
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,"{ ""P2PKH"" : 537166542699 }",active,3,424569,959998,,Bitfinex,1470837871,1785255399
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 530000014065 }",active,3,875028,957824,3-of-5 multisig,Ledn,1734366876,1783931898
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051029454 }",active,10,864631,956199,,Bitvavo,1728324446,1782904031
1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,"{ ""P2PKH"" : 518573156939 }",inactive,26,471002,885875,,unidentified,1497300236,1740848822
