display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
bc1p6mv2d3rpfhatkv77r6huuurgqyyklxpsnw3090k2qjwqtd6cwkcqzsruxt,"{ ""P2TR"" : 1650000500330 }",never_spent,35,940788,,,Babylon,1773588149,
1GR9qNz7zgtaW5HwwVpEJWMnGWhsbsieCG,"{ ""P2PKH"" : 1574555998436 }",inactive,120,505553,505587,,unidentified,1516640759,1516659244
1BAuq7Vho2CEkVkUxbfU26LhwQjbCmWQkD,"{ ""P2PKH"" : 1500000146545 }",inactive,22,720872,839717,,Binance,1643450370,1713410760
1PJiGp2yDLvUgqeBsuZVCBADArNsk6XEiw,"{ ""P2PKH"" : 1487258326453 }",active,130,822203,953902,,Binance,1703142175,1781593073
3FM9vDYsN2iuMPKWjAcqgyahdwdrUxhbJ3,"{ ""P2SH"" : 1483437391579 }",active,119,824506,955401,None,VanEck,1704478197,1782423841
1CNtkWbb4grh8xtb8mhoZ6armNE9PHgzA8,"{ ""P2PKH"" : 1422705702417 }",active,188,771695,955294,,Upbit,1673588396,1782370508
bc1qlt5nm3kflne7rht4alsnzdzad878ld5rcu4na0,"{ ""P2WPKH"" : 1375511203027 }",active,15307,865542,955069,,Crypto.com,1728874019,1782249982
36X44rmLtk218sXACZ3gFpNMFENi6dQ2n3,"{ ""P2SH"" : 1371021385063 }",active,67,942945,943078,None,unidentified,1774884267,1774970566
3KZbyboy2MKfQjDKKf2R4UdVbUKgYvso22,"{ ""P2SH"" : 1358890241100 }",active,1,940897,945506,None,Bitfinex,1773667106,1776450575
bc1qsg6x2cvm75xuddn5g0ss9zglaamgz90q8vcp8w,"{ ""P2WPKH"" : 1351427986789 }",active,6,912325,914992,,Paxos,1756511099,1758047253
39gUvGynQ7Re3i15G3J2gp9DEB9LnLFPMN,"{ ""P2SH"" : 1307728269904 }",active,129,671980,936204,None,unidentified,1614174908,1770889407
bc1p4zxtwg3rhr5jqkzuvf0q03m2a69clydghqqz6arhldxln7ew0guq840aqm,"{ ""P2TR"" : 1250000500330 }",never_spent,27,940783,,,Babylon,1773585745,
bc1qchctnvmdva5z9vrpxkkxck64v7nmzdtyxsrq64,"{ ""P2WPKH"" : 1187156757931 }",active,1,814641,955471,,BitMEX,1698732830,1782469909
3JZq4atUahhuA9rLhXLMhhTo133J9rF97j,"{ ""P2SH"" : 1173785870000 }",active,94,548485,939274,None,Bitfinex,1541189684,1772635423
bc1qatjx2qc8vxz39m0qdz303z8et2pgmc74xz8km3,"{ ""P2WPKH"" : 1083718468104 }",active,2,877094,955022,,CI Global Asset Mgmt,1735587102,1782230915
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,"{ ""P2SH"" : 1080483376805 }",active,150,561082,954232,3-of-8 multisig,Boerse Stuttgart Digital,1549035993,1781783643
162bzZT2hJfv5Gm3ZmWfWfHJjCtMD6rHhw,"{ ""P2PKH"" : 1013185809040 }",active,465,759310,955459,,gate.io,1666154240,1782459917
12VuUfQHTGqWDvBzm8TBad1mZBm4hjGEzN,"{ ""P2PKH"" : 1012265074005 }",active,575,777589,955896,,Binance,1676954851,1782714941
1DzsfLRDfbmQM99xm59au2SrTY3YmciBSB,"{ ""P2PKH"" : 1000001069955 }",inactive,47,761378,761392,,Upbit,1667373869,1667385728
1GUfWdZQoo2pQ4BKHsiegxuZPnheY5ueTm,"{ ""P2PKH"" : 1000000864867 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
12HnxiXEeKUVjQRbMVTytsGWnzHd5LdGCt,"{ ""P2PKH"" : 1000000774640 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
17uULjz9moeLyjXHoKNwDRgKzf8ahY3Jia,"{ ""P2PKH"" : 1000000767686 }",inactive,38,761380,761392,,Upbit,1667375892,1667385728
18qNs1yBGGKR8RyErnEF5kegbNUgPfixhS,"{ ""P2PKH"" : 1000000732051 }",inactive,38,761381,761392,,Upbit,1667376251,1667385728
1DP3VYwN6ozHXDDaETbvNFLd86CAXfaewi,"{ ""P2PKH"" : 1000000610785 }",inactive,51,761379,761392,,Upbit,1667374646,1667385728
1NhJGUJu8rrTwPS4vopsdTqqcK4nAwdLwJ,"{ ""P2PKH"" : 1000000601643 }",inactive,41,761379,761392,,Upbit,1667374646,1667385728
1MtUMTqtdrpT6Rar5fgWoyrzAevatssej5,"{ ""P2PKH"" : 1000000592279 }",inactive,40,761378,761392,,Upbit,1667373869,1667385728
1MewpRkpcbFdqamPPYc1bXa9AJ189Succy,"{ ""P2PKH"" : 1000000591519 }",inactive,35,761374,761392,,Upbit,1667371537,1667385728
1H2MXWiSniAgg7ykdXEzPHL6oTH1ic4kP,"{ ""P2PKH"" : 1000000348254 }",inactive,49,761373,761378,,Upbit,1667370763,1667373869
17MWdxfjPYP2PYhdy885QtihfbW181r1rn,"{ ""P2PKH"" : 934334122112 }",active,68,661174,927535,,unidentified,1607863854,1765523290
bc1q8urxlm2uye3t6nwg0y44sn32p0ynvefxpqseu4,"{ ""P2WPKH"" : 933170636980 }",active,87,792524,955925,,unidentified,1685699450,1782732066
1LVYbnSX6f6vE2Zn4zs2oZ4eKyBgzkqaay,"{ ""P2PKH"" : 926233609713 }",inactive,85,765294,878295,,unidentified,1669793267,1736303130
33eU1zeB2S4x3p4ccSsnAChXcGJgtMrMtZ,"{ ""P2SH"" : 925209058862 }",active,55,598256,917011,None,unidentified,1570432921,1759204362
13uZyaPbt4rTwYQ8xWFySVUzWH3pk2P5c7|bc1qrlsks7xe755m05zfreyjdxn34rypc4lnghtcwc,"{ ""P2PKH"" : 899939106396, ""P2WPKH"" : 5949811068 }",active,23,723449,948950,,MEXC,1644934787,1778509127
bc1q9d5lq9psmkx9rtgewjgez7csg45faak2cccew8,"{ ""P2WPKH"" : 897300002432 }",active,17,890355,953893,,HashKey,1743487244,1781587640
32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,"{ ""P2SH"" : 881696407491 }",active,59,888721,955813,3-of-5 multisig,Bitget,1742537698,1782656258
1Pzaqw98PeRfyHypfqyEgg5yycJRsENrE7,"{ ""P2PKH"" : 871400164200 }",active,76,795034,955442,,Binance,1687167018,1782449994
bc1qvzgrkefd8v536de2vqhx4d25e5rly7lgk3p2vp,"{ ""P2WPKH"" : 856885894611 }",active,136,916338,955508,,Kraken,1758813356,1782487467
bc1qcpflj68s3ahy4xajez4d8v3vk28pvf7qte2jmlftvxzfke2u6mqsge3gvh,"{ ""P2WSH"" : 852022621067 }",active,1,832688,955666,3-of-5 multisig,Abraxas Capital Mgmt,1709301624,1782572439
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 846993981592 }",active,6,891832,931098,,CleanSpark,1744324301,1767676496
1pChUJ9WQhWtqyt5RtSnLarZYQztZsbzi|bc1qprk4pfyqx8ecshg4wta8q2z0vvmdhennv5vsl3,"{ ""P2PKH"" : 692481214331, ""P2WPKH"" : 150908642910 }",active,18,854449,941323,,Binance US,1722232898,1773943231
bc1qzkqmyv57jpuntyc9ydjyrq4hlneevrmr0xe9kz,"{ ""P2WPKH"" : 802846694773 }",active,8,775609,951279,,unidentified,1675880116,1779900048
15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,"{ ""P2PKH"" : 794106724538 }",inactive,84,49995,85225,,unidentified,1270915355,1287123778
19dNe9Xg6JWvszgU3NuM6TNd2wHmANPbHB,"{ ""P2PKH"" : 775842577072 }",active,1,825056,952857,,NYDIG,1704835792,1780928276
bc1qxe6nlda4y4h6ekj7jm9klr6vn6h9pmy8pn6yzycceqzj08532z4qxxrlza,"{ ""P2WSH"" : 770987646089 }",active,19,885089,954341,2-of-2 multisig,OKX,1740387667,1781839334
34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,"{ ""P2SH"" : 741123864985 }",active,116,551641,903457,None,unidentified,1543286528,1751330578
bc1q7uq3u829ahn22sdlpac0h0lurq3a9yfd3ew69f,"{ ""P2WPKH"" : 726937766973 }",active,3,872380,942334,,Revolut,1732827183,1774537181
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 707047442786 }",active,25,870123,955941,,unidentified,1731500498,1782742563
bc1q0y5m6wdxjre0fs9m3u0j3pv2fcja6qw3a2f6ql,"{ ""P2WPKH"" : 702800170901 }",active,6,910925,929607,,Kraken,1755716415,1766774216
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 682062280845 }",active,102,503012,954998,,Bitstamp,1515329869,1782218758
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",inactive,369,729366,898469,,UAE Royal Group,1648459919,1748275578
17RP5JDiYLj1nj7QRvvf4VrAR3Bx1kK15E|bc1qgekj5r79tqu700hkmdmvy8ssw45tg6us0ycew0,"{ ""P2PKH"" : 346671344627, ""P2WPKH"" : 289975651364 }",active,26,632162,955968,,unidentified,1590746146,1782759776
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 619899976180, ""P2WPKH"" : 15933617931 }",active,28,632999,955977,,Nexo,1591257785,1782766710
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 630000028484 }",active,50,832662,951515,,Binance,1709288080,1780029947
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 608270318702 }",active,223,601943,954101,,Huobi,1572635374,1781703312
bc1qumvs45e69rvfd9vqknzyz9wg0xzvnhmx6mt3cc,"{ ""P2WPKH"" : 607656788699 }",active,67,916336,955042,,Kraken,1758812715,1782239921
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 600420054412 }",active,5,738727,954248,None,Cobo.com,1654004170,1781789167
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 598000000876 }",inactive,7,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,"{ ""P2PKH"" : 595213305542 }",active,5,424569,955999,,Bitfinex,1470837871,1782781487
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 589770000546 }",active,213,904406,905013,None,unidentified,1751865640,1752202536
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 586571823109 }",active,15,789249,955324,None,unidentified,1683808999,1782386492
13n67sFKgqLDKp8gx8Xvm6scdfY4ZeaU8p,"{ ""P2PKH"" : 570008291407 }",inactive,49,486334,600823,,unidentified,1506009601,1571897637
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 50447036551, ""P2WPKH"" : 502531857058 }",active,102,897430,955926,,unidentified,1747671225,1782732537
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 529999987326 }",active,1,875028,954199,3-of-5 multisig,Ledn,1734366876,1781765820
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051030451 }",active,11,864631,943359,,Bitvavo,1728324446,1775134493
1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,"{ ""P2PKH"" : 518573156939 }",inactive,26,471002,885875,,unidentified,1497300236,1740848822
