display_group_ids,exposed_supply_sats_by_script_type,spend_activity,exposed_utxo_count,first_exposed_blockheight,last_spend_blockheight,details,identity,first_exposed_unix_time,last_spend_unix_time
bc1qfn9ljy4g7kdpl4stlyys030wpstcep03w9rvx2,"{ ""P2WPKH"" : 696993981592 }",active,1,891832,957483,,CleanSpark,1744324301,1783723113
bc1qefquzwru2k8f4m2guh2rs388l9q73qecf0dejm,"{ ""P2WPKH"" : 691873036639 }",active,19,870123,958865,,unidentified,1731500498,1784543629
1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,"{ ""P2PKH"" : 682062280845 }",active,102,503012,954998,,Bitstamp,1515329869,1782218758
bc1qcfkga3lyvflf53vt0n2hjd9mr03870pvjw2z72,"{ ""P2WPKH"" : 675715872613 }",active,8,912322,931036,,Paxos,1756510170,1767640792
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb,"{ ""P2SH"" : 668858903157 }",active,6,738727,958838,None,Cobo.com,1654004170,1784530881
1NpZcfBnaJeoRT9ZqwZVRMw3SRs546VsuE,"{ ""P2PKH"" : 650723336432 }",inactive,125,295845,659834,,unidentified,1397501410,1607037519
1F3Cpgben5uRAMptnPRL9coAbKp9YmWqfb|bc1qn878vf8699p32y3ehq2wwaq876uu7yye5m5ahc,"{ ""P2PKH"" : 613999971680, ""P2WPKH"" : 32543370078 }",active,32,632999,958984,,Nexo,1591257785,1784622478
bc1q4mcyastjs4k9gfzrsua4l8mxy393d53a6nnd4r,"{ ""P2WPKH"" : 639980143860 }",inactive,369,729366,898469,,UAE Royal Group,1648459919,1748275578
bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,"{ ""P2WPKH"" : 628100025604 }",active,50,832662,957407,,Binance,1709288080,1783675086
143gLvWYUojXaWZRrxquRKpVNTkhmr415B,"{ ""P2PKH"" : 618270316452 }",active,224,601943,957205,,Huobi,1572635374,1783530905
bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,"{ ""P2WSH"" : 608000000876 }",inactive,8,880996,881575,2-of-3 multisig,unidentified,1737949954,1738284621
165XwnvSBYCahgUPDhuHhYqw3oPgUHdFPu|bc1qx76pl3zzunj045tl0dhx36j2gpmw3mxt57l5un,"{ ""P2PKH"" : 76529643398, ""P2WPKH"" : 525273054334 }",active,56,894543,958985,,unidentified,1745976242,1784623155
32D5Gxk4LVDiDh3BsieB1hEaEF6o9W2Zwy,"{ ""P2SH"" : 592670000546 }",inactive,219,904406,905013,None,unidentified,1751865640,1752202536
3FsnCQKoqVESiKaXbtE3cgxrtCfGcq5aq8,"{ ""P2SH"" : 586571823109 }",active,15,789249,955324,None,unidentified,1683808999,1782386492
1J2xea7M6N2XiQCuN4TuiLPV1TQ2eAwzoa|bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,"{ ""P2PKH"" : 50594068997, ""P2WPKH"" : 504465050395 }",active,97,897430,958878,,unidentified,1747671225,1784550735
bc1pdwu79dady576y3fupmm82m3g7p2p9f6hgyeqy0tdg7ztxg7xrayqlkl8j9,"{ ""P2TR"" : 553550125386 }",active,494,881726,958999,,Hyperunit,1738385046,1784632898
3CEPCFAXw1ny5o8uRTWdvpekcJU1tYo6t2,"{ ""P2SH"" : 547239757576 }",active,68,788352,935133,None,unidentified,1683277280,1770304011
bc1qr7dl0rtnfvzkfqrvctpk068c8zluknkzapwhe9,"{ ""P2WPKH"" : 540000298399 }",active,21,922990,940533,,Bybit,1762775356,1773413672
bc1qcxycjmmyl0fwd0nnqv73clpfrjwvcrqws7m0r35c96ncv57989csr83nrp,"{ ""P2WSH"" : 530000014065 }",active,3,875028,957824,3-of-5 multisig,Ledn,1734366876,1783931898
3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,"{ ""P2SH"" : 528536228631 }",inactive,73,575742,763032,2-of-3 multisig,gate.io,1557697310,1668356063
bc1q0lfp0nn9z9r370rhmp27xsmf3khwtranuegp9k,"{ ""P2WPKH"" : 522051029454 }",active,10,864631,956199,,Bitvavo,1728324446,1782904031
bc1qxe6nlda4y4h6ekj7jm9klr6vn6h9pmy8pn6yzycceqzj08532z4qxxrlza,"{ ""P2WSH"" : 518788354576 }",active,25,885089,958955,2-of-2 multisig,OKX,1740387667,1784603020
1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,"{ ""P2PKH"" : 518573156939 }",inactive,26,471002,885875,,unidentified,1497300236,1740848822
